361,345.407626874945
362,187.8441065394375
363,122.19666656788763
364,94.1463938704089
365,81.49696384269441
366,75.21548421993974
367,71.64850400771522
368,69.325169316838
369,67.64861470268283
370,66.36596078129803
371,65.35794052974335
372,64.55781297121776
373,63.92110874451673
374,63.41457155956691
375,63.011979350070426
376,62.692306802741584
377,62.438661490304995
378,62.23750972697016
379,62.07804206076613
380,61.95164892620555
381,61.85148542767582
382,61.772115353834614
383,61.709226088995706
384,61.65939797362295
385,61.61991941711599
386,61.588640818453605
387,61.56385922593771
388,61.544225783981965
389,61.52867083719455
390,61.51634767142921
391,61.50658416392783
392,61.4988495400096
393,61.49272161096325
394,61.487866701562716
395,61.484020437907155
396,61.480972892126566
397,61.47855872023004
398,61.47664629337118
399,61.475130864325045
400,61.47393076996178
401,61.47297987795952
402,61.47222637401772
403,61.47162913292257
404,61.47115647813377
405,61.47078164055463
406,61.470484765005985
407,61.470249534683276
408,61.47006346385444
409,61.469915925845775
410,61.46979902440754
411,61.46970642450638
412,61.4696330446069
413,61.46957475205025
414,61.46952867426217
415,61.469492128912414
416,61.46946297864841
417,61.46943990241615
418,61.46942180575936
419,61.469407522889114
420,61.46939615907476
421,61.469387180287086
422,61.46938016656206
423,61.469374650300026
424,61.46937037225763
425,61.469366823701456
426,61.46936402039342
427,61.469361803830175
428,61.469360010382545
429,61.469358566866894
430,61.46935740946294
431,61.46935647044487
432,61.46935571977932
433,61.46935510832499
434,61.46935465184127
435,61.46935432312801
436,61.469354054659796
437,61.46935384126213
438,61.46935365821348
439,61.46935348021103
440,61.46935337594599
441,61.46935332084017
442,61.46935326832771
443,61.46935319970655
444,61.46935311215712
445,61.46935301952287
446,61.469352973959865
447,61.46935296060003
448,61.46935295807538
449,61.46935294501795
450,61.46935292187696
451,61.46935290315313
452,61.469352887894345
453,61.46935287514785
454,61.46935286400706
455,61.469352854386365
456,61.46935284654644
457,61.469352840684124
458,61.46935283699626
459,61.4693528351179
460,61.46935283367566
461,61.469352832561945
462,61.46935283174079
463,61.469352831176224
464,61.46935283083227
465,61.46935283067295
466,61.4693528306623
467,61.46935283076434
468,61.469352830943095
469,61.46935283116259
470,61.46935283138685
471,61.469352831579904
472,61.46935283170578
473,61.46935283172849
474,61.469352831612085
475,61.469352831345056
476,61.4693528310953
477,61.46935283089715
478,61.46935283074515
479,61.46935283063382
480,61.469352830557675
481,61.469352830511255
482,61.46935283048909
483,61.469352830485704
484,61.46935283049562
